Id,Label,Group,Attribute
1801,Gastrointestinal,link,0
1802,Clofezone,link,0
1803,Selexipag,link,0
1804,Superoxide_dismutase,link,0
1805,Flunixin,link,0
1806,Sulfinpyrazone,link,0
1807,Latanoprost,link,0
1808,Treprostinil,link,0
1809,Aceclofenac,link,0
1810,Setipiprant,link,0
1811,Menatetrenone,link,0
1812,Mavacoxib,link,0
1813,Hypersensitivity,link,0
1814,Fenclozic_acid,link,0
1815,Naproxcinod,link,0
1816,Human_brain,link,0
1817,Difenpiramide,link,0
1818,Glimepiride,link,0
1819,Pelubiprofen,link,0
1820,Antipyretic,link,0
1821,Anitrazafen,link,0
1822,Felbinac,link,0
1823,Sodium_selenite,link,0
1824,Triflusal,link,0
1825,Diacerein,link,0
1826,Acetic_acid,link,0
1827,Pyrazolidine,link,0
1828,Glucosamine,link,0
1829,Salicylate,link,0
1830,Phenylbutazone,link,0
1831,Picotamide,link,0
1832,Bupivacaine/meloxicam,link,0
1833,Firocoxib,link,0
1834,Prostaglandin_E2,link,0
1835,Cimicoxib,link,0
1836,Prostaglandin_EP4_receptor,link,0
1837,Rosmarinic_acid,link,0
1838,Fevipiprant,link,0
1839,Gemeprost,link,0
1840,Travoprost,link,0
1841,Antrafenine,link,0
1842,Fluproquazone,link,0
1843,Renal,link,0
1844,Droxicam,link,0
1845,Diuretic,link,0
1846,Arachidonic_acid,link,0
1847,Retinoid,link,0
1848,Prostaglandin_E1,link,0
1849,Selenium_tetrachloride,link,0
1850,Dihomo-%CE%B3-linolenic_acid,link,0
1851,Enzyme,link,0
1852,Warfarin,link,0
1853,Prostaglandin_D2_receptor_2,link,0
1854,ATC_code_M01,link,0
1855,Selenium,link,0
1856,Receptor_(biochemistry),link,0
1857,Polmacoxib,link,0
1858,Oxametacin,link,0
1859,Propionic_acid,link,0
1860,Cloprostenol,link,0
1861,Fentiazac,link,0
1862,Carprofen,link,0
1863,Tranylcypromine,link,0
1864,Iloprost,link,0
1865,Sulprostone,link,0
1866,Vedaprofen,link,0
1867,Oxicam,link,0
1868,Renal_failure,link,0
1869,Cirrhosis,link,0
1870,Seizures,link,0
1871,Urine,link,0
1872,Dizziness,link,0
1873,Heart_failure,link,0
1874,Kidney,link,0
1875,Nephrotoxicity,link,0
1876,Type_2_diabetes,link,0
1877,Anemia,link,0
1878,Physician,link,0
1879,Insomnia,link,0
1880,Encephalopathy,link,0
1881,Urea,link,0
1882,Medical_Subject_Headings,link,0
1883,Radiocontrast_agent,link,0
1884,List_of_ICD-9_codes,link,0
1885,Vomiting,link,0
1886,Liver_failure,link,0
1887,Kidney_failure,link,0
1888,Hypertension,link,0
1889,Potassium,link,0
1890,ICD-10,link,0
1891,Chronic_kidney_disease,link,0
1892,Heart_disease,link,0
1893,Signs_and_symptoms,link,0
1894,Diseases_Database,link,0
1895,EAM-2201,link,0
1896,Aeruginascin,link,0
1897,Ditran,link,0
1898,25TFM-NBOMe,link,0
1899,JWH-148,link,0
1900,JWH-302,link,0
1901,5-MeO-DPT,link,0
1902,25I-NB34MD,link,0
1903,Phytocannabinoids,link,0
1904,3C-DFE,link,0
1905,ADAMANTYL-THPINACA,link,0
1906,ADB-PINACA,link,0
1907,"7,N,N-TMT",link,0
1908,2C-TFM,link,0
1909,%CE%92k-2C-B,link,0
1910,AM-906,link,0
1911,2C-T,link,0
1912,JWH-047,link,0
1913,AB-FUBINACA,link,0
1914,THJ-018,link,0
1915,List_of_HU_cannabinoids,link,0
1916,N1-Methyl-lysergic_acid_diethylamide,link,0
1917,Aromatic_hydrocarbon,link,0
1918,2-EMSB,link,0
1919,Benzatropine,link,0
1920,3C-AL,link,0
1921,2C-T-19,link,0
1922,1P-ETH-LAD,link,0
1923,2C-T-17,link,0
1924,AM-1248,link,0
1925,5F-ADB-PINACA,link,0
1926,4C-B,link,0
1927,RCS-4,link,0
1928,2C-SE,link,0
1929,JWH-184,link,0
1930,Intrinsic_activity,link,0
1931,Synthetic_cannabinoids,link,0
1932,Deschloroketamine,link,0
1933,"A-796,260",link,0
1934,2C-G-3,link,0
1935,Trimethoxyamphetamine,link,0
1936,JWH-196,link,0
1937,25T7-NBOMe,link,0
1938,MDAI,link,0
1939,MMDMA,link,0
1940,4-AcO-MET,link,0
1941,AM-4113,link,0
1942,MMDA_(drug),link,0
1943,AM-6545,link,0
1944,SDB-005,link,0
1945,THC-O-phosphate,link,0
1946,Cabergoline,link,0
1947,Meclozine,link,0
1948,25C-NB3OMe,link,0
1949,FUB-144,link,0
1950,25I-NB3OMe,link,0
1951,Methylisopropyltryptamine,link,0
1952,2C-T-4,link,0
1953,4-HO-DiPT,link,0
1954,"2,5-Dimethoxy-4-methylamphetamine",link,0
1955,XLR-11,link,0
1956,25B-NBF,link,0
1957,Diisopropyltryptamine,link,0
1958,Thiomescaline,link,0
1959,ECPLA,link,0
1960,QUPIC,link,0
1961,2C-P,link,0
1962,JWH-081,link,0
1963,25H-NBOMe,link,0
1964,RH-34,link,0
1965,2C-B,link,0
1966,UR-144,link,0
1967,IC50,link,0
1968,Dopamine_agonist,link,0
1969,2C-T-21,link,0
1970,2-Bromomescaline,link,0
1971,Substituted_piperazine,link,0
1972,DMMDA,link,0
1973,Methallylescaline,link,0
1974,Propane,link,0
1975,5-Bromo-DMT,link,0
1976,MMDA-3a,link,0
1977,JWH-307,link,0
1978,NM-2201,link,0
1979,Lophophine,link,0
1980,Proscaline,link,0
1981,JWH-200,link,0
1982,Prenoxdiazine,link,0
1983,8A-PDHQ,link,0
1984,AM-2233,link,0
1985,JWH-193,link,0
1986,PX-3,link,0
1987,Mechanism_of_action,link,0
1988,4-Acetoxy-DiPT,link,0
1989,JWH-210,link,0
1990,ADSB-FUB-187,link,0
1991,AM-1220,link,0
1992,5-MeO-MPMI,link,0
1993,25N-NBOMe,link,0
1994,BOD_(psychedelic),link,0
1995,NESS-040C5,link,0
1996,SDB-006,link,0
1997,TFMFly,link,0
1998,JWH-133,link,0
1999,JWH-171,link,0
2000,AL-38022A,link,0
2001,4-Acetoxy-DET,link,0
2002,3C-BZ,link,0
2003,1cP-LSD,link,0
2004,"2,5-Dimethoxy-4-propylamphetamine",link,0
2005,Metaescaline,link,0
2006,2C-B-FLY,link,0
2007,Tripelennamine,link,0
2008,Isoaminile,link,0
2009,DOB-FLY,link,0
2010,CUMYL-THPINACA,link,0
2011,HOT-7,link,0
2012,"2,5-Dimethoxy-4-nitroamphetamine",link,0
2013,M-ALPHA,link,0
2014,O-Acetylpsilocin,link,0
2015,JWH-424,link,0
2016,Rotigotine,link,0
2017,Nabitan,link,0
2018,L-DOPA,link,0
2019,Para-Fluorophenylpiperazine,link,0
2020,MDA-19,link,0
2021,Nuciferine,link,0
2022,"2,5-Dimethoxy-4-bromoamphetamine",link,0
2023,1V-LSD,link,0
2024,JWH-116,link,0
2025,Trifluoromescaline,link,0
2026,5-MeO-MiPT,link,0
2027,2C-T-9,link,0
2028,4-HO-EPT,link,0
2029,HU-243,link,0
2030,"WIN_55,212-2",link,0
2031,HOT-17,link,0
2032,DESOXY,link,0
2033,25P-NBOMe,link,0
2034,HU-320,link,0
2035,4-HO-MPT,link,0
2036,AB-CHMINACA,link,0
2037,CUMYL-PICA,link,0
2038,MDMB-FUBINACA,link,0
2039,JWH-203,link,0
2040,PTI-1,link,0
2041,Pergolide,link,0
2042,25B-NBOMe,link,0
2043,5F-CUMYL-PINACA,link,0
2044,25CN-NBOMe,link,0
2045,"CAR-301,060",link,0
2046,HU-210,link,0
2047,EC50,link,0
2048,Bromocriptine,link,0
2049,AM-411,link,0
2050,"2,5-Dimethoxy-4-methylphenylcyclopropylamine",link,0
2051,WIN-2299,link,0
2052,5-AcO-DMT,link,0
2053,JWH-198,link,0
2054,HU-239,link,0
2055,AM-2201,link,0
2056,ETH-LAD,link,0
2057,AM-926,link,0
2058,"A-836,339",link,0
2059,25B-NBOH,link,0
2060,2C-V,link,0
2061,3C-MAL,link,0
2062,4-HO-DET,link,0
2063,Muscarinic_acetylcholine_receptor,link,0
2064,"CP_55,244",link,0
2065,Dopamine_receptor_D2,link,0
2066,AB-PINACA,link,0
2067,MDMB-CHMICA,link,0
2068,Benzylpiperazine,link,0
2069,AM-4030,link,0
2070,"2,5-Dimethoxy-4-iodoamphetamine",link,0
2071,FUB-APINACA,link,0
2072,Haloalkane,link,0
2073,2C-T-28,link,0
2074,2C-G-2,link,0
2075,Empathogen-entactogen,link,0
2076,2C-CP,link,0
2077,Buscaline,link,0
2078,4-HO-MET,link,0
2079,BTCP,link,0
2080,Dimemebfe,link,0
2081,Ropinirole,link,0
2082,AM-1235,link,0
2083,MN-25,link,0
2084,Org_28611,link,0
2085,Pheniramine,link,0
2086,2C-G,link,0
2087,BU-LAD,link,0
2088,BDPC,link,0
2089,Bromo-DragonFLY,link,0
2090,HOT-2,link,0
2091,5F-APINACA,link,0
2092,THCV,link,0
2093,AM-855,link,0
2094,2C-G-5,link,0
2095,JWH-161,link,0
2096,JWH-182,link,0
2097,ADB-CHMINACA,link,0
2098,4-Acetoxy-MiPT,link,0
2099,ALD-52,link,0
2100,Opioid_dependence,link,0
2101,25CN-NBOH,link,0
2102,LAE-32,link,0
2103,"CAR-302,196",link,0
2104,FUB-PB-22,link,0
2105,CUMYL-PINACA,link,0
2106,Substituted_alpha-alkyltryptamine,link,0
2107,2C-I,link,0
2108,List_of_CP_cannabinoids,link,0
2109,25C-NBOMe,link,0
2110,MMDA-2,link,0
2111,Zaleplon,link,0
2112,Side_effect,link,0
2113,Diallyllysergamide,link,0
2114,JWH-007,link,0
2115,JWH-185,link,0
2116,EA-3834,link,0
2117,JWH-250,link,0
2118,2C-EF,link,0
2119,2C-TFE,link,0
2120,ADBICA,link,0
2121,25E-NBOH,link,0
2122,4-HO-DBT,link,0
2123,EA-3443,link,0
2124,Methylisopropyllysergamide,link,0
2125,STS-135_(drug),link,0
2126,2C-T-3,link,0
2127,Allylescaline,link,0
2128,Anticholinergic,link,0
2129,2CD-5EtO,link,0
2130,Alpha-Ethyltryptamine,link,0
2131,ADB-FUBINACA,link,0
2132,JWH-122,link,0
2133,Propylisopropyltryptamine,link,0
2134,AM-630,link,0
2135,Brompheniramine,link,0
2136,Cyproheptadine,link,0
2137,Levonantradol,link,0
2138,Ethketamine,link,0
2139,Substituted_phenethylamine,link,0
2140,Cannabinoid_receptor_type_1,link,0
2141,4-HTMPIPO,link,0
2142,25B-NB,link,0
2143,F-22_(psychedelic),link,0
2144,2-Fluorodeschloroketamine,link,0
2145,25I-NBOH,link,0
2146,AM-4056,link,0
2147,Hyoscyamine,link,0
2148,PX-2,link,0
2149,JWH-098,link,0
2150,IP-LAD,link,0
2151,2C-G-N,link,0
2152,Norbaeocystin,link,0
2153,JTE_7-31,link,0
2154,3-Quinuclidinyl_benzilate,link,0
2155,4-AcO-DALT,link,0
2156,2C-D,link,0
2157,"5-Methoxy-N,N-diisopropyltryptamine",link,0
2158,5F-ADBICA,link,0
2159,Lorcaserin,link,0
2160,4-HO-MiPT,link,0
2161,Doxylamine,link,0
2162,AL-LAD,link,0
2163,"CAR-302,668",link,0
2164,Thioescaline,link,0
2165,AM-1241,link,0
2166,1cP-AL-LAD,link,0
2167,5-MeO-AET,link,0
2168,JWH-057,link,0
2169,"5,N-Dimethyl-N-isopropyltryptamine",link,0
2170,Lysergic_acid_hydroxyethylamide,link,0
2171,BOB_(psychedelic),link,0
2172,5F-SDB-006,link,0
2173,Lisuride,link,0
2174,"Lysergic_acid_2,4-dimethylazetidide",link,0
2175,N-Ethyl-2C-B,link,0
2176,HU-331,link,0
2177,List_of_JWH_cannabinoids,link,0
2178,2CB-Ind,link,0
2179,DOx,link,0
2180,Biperiden,link,0
2181,"CP_47,497",link,0
2182,"2,5-Dimethoxy-4-ethoxyamphetamine",link,0
2183,ZDCM-04,link,0
2184,HU-211,link,0
2185,Releasing_agent,link,0
2186,3C-P,link,0
2187,Methylpropyltryptamine,link,0
2188,Lysergamides,link,0
2189,AM-1221,link,0
2190,Macromerine,link,0
2191,2C-iP,link,0
2192,Methysergide,link,0
2193,JWH-164,link,0
2194,NBOMe-mescaline,link,0
2195,TOMSO,link,0
2196,2C-O,link,0
2197,2C-N,link,0
2198,Dimethyllysergamide,link,0
2199,Ether,link,0
2200,JWH-359,link,0
2201,AM251,link,0
2202,25E-NBOMe,link,0
2203,Baeocystin,link,0
2204,Chloropyramine,link,0
2205,Kerosene,link,0
2206,"2,5-Dimethoxy-4-ethylamphetamine",link,0
2207,FDU-PB-22,link,0
2208,5-MeO-MALT,link,0
2209,5-MeO-DET,link,0
2210,"CAR-302,282",link,0
2211,4-HO-MPMI,link,0
2212,HU-336,link,0
2213,Zopiclone,link,0
2214,5F-AB-FUPPYCA,link,0
2215,List_of_miscellaneous_designer_cannabinoids,link,0
2216,Pukateine,link,0
2217,"CAR-226,086",link,0
2218,25I-NBMD,link,0
2219,Cyclizine,link,0
2220,JWH-048,link,0
2221,N-Methyl-N-ethyltryptamine,link,0
2222,Escaline,link,0
2223,Ergometrine,link,0
2224,4-Hydroxy-5-methoxydimethyltryptamine,link,0
2225,MXiPr,link,0
2226,Aleph_(psychedelic),link,0
2227,AM-2232,link,0
2228,JWH-175,link,0
2229,"CP_55,940",link,0
2230,Methylergometrine,link,0
2231,JWH-176,link,0
2232,2%27-Oxo-PCE,link,0
2233,Ethylisopropyltryptamine,link,0
2234,AM-2389,link,0
2235,Parahexyl,link,0
2236,JWH-051,link,0
2237,F-2_(drug),link,0
2238,Benactyzine,link,0
2239,"5,N,N-TMT",link,0
2240,Ganesha_(psychedelic),link,0
2241,JWH-149,link,0
2242,Phenethylamine,link,0
2243,2C-F,link,0
2244,4-Propionyloxy-DMT,link,0
2245,AM-938,link,0
2246,2C-T-13,link,0
2247,2C-B-BUTTERFLY,link,0
2248,25iP-NBOMe,link,0
2249,AM-694,link,0
2250,AM-919,link,0
2251,"2,N,N-TMT",link,0
2252,25I-NBOMe,link,0
2253,Fenfluramine,link,0
2254,"2,3-Dimethoxy-4,5-methylenedioxyamphetamine",link,0
2255,Dibutyltryptamine,link,0
2256,Trihexyphenidyl,link,0
2257,2C-T-8,link,0
2258,Flavoxate,link,0
2259,AMB-FUBINACA,link,0
2260,FAB-144,link,0
2261,JWH-249,link,0
2262,Lysergic_acid_2-butyl_amide,link,0
2263,LSM-775,link,0
2264,LSD-Pip,link,0
2265,25C-NBF,link,0
2266,NESS-0327,link,0
2267,GABAA_receptor,link,0
2268,QUCHIC,link,0
2269,Morphinan,link,0
2270,2C-G-6,link,0
2271,5-MAPB,link,0
2272,AM-679_(cannabinoid),link,0
2273,AB-001,link,0
2274,N-(2C)-fentanyl,link,0
2275,NNE1,link,0
2276,AM-883,link,0
2277,"2,5-Dimethoxy-4-fluoroamphetamine",link,0
2278,JTE-907,link,0
2279,Methoxyketamine,link,0
2280,1P-LSD,link,0
2281,2C-H,link,0
2282,JWH-120,link,0
2283,5F-AMB,link,0
2284,Partial_agonist,link,0
2285,JWH-167,link,0
2286,Triprolidine,link,0
2287,3-Methoxy-4-methylamphetamine,link,0
2288,4-HO-DPT,link,0
2289,JWH-015,link,0
2290,Dimethylheptylpyran,link,0
2291,JWH-251,link,0
2292,EA-3167,link,0
2293,2C-B-PP,link,0
2294,4-EA-NBOMe,link,0
2295,AB-005,link,0
2296,AB-CHFUPYCA,link,0
2297,5F-PB-22,link,0
2298,"2,5-Dimethoxy-4-chloroamphetamine",link,0
2299,Aliphatic_hydrocarbons,link,0
2300,5-MeO-BFE,link,0
2301,2C-G-1,link,0
2302,N-Methyl-3-piperidyl_benzilate,link,0
2303,RCS-8,link,0
2304,United_States_Adopted_Name,link,0
2305,MEPIRAPIM,link,0
2306,TCB-2,link,0
2307,2C-T-16,link,0
2308,5-APB,link,0
2309,List_of_AM_cannabinoids,link,0
2310,AM-404,link,0
2311,NMDA_receptor_antagonist,link,0
2312,APP-FUBINACA,link,0
2313,Aporphine,link,0
2314,Piribedil,link,0
2315,2C-T-2,link,0
2316,"1-(2-Dimethylaminoethyl)dihydropyrano(3,2-e)indole",link,0
2317,25I-NBF,link,0
2318,5F-AB-PINACA,link,0
2319,CS-27349,link,0
2320,THC-O-acetate,link,0
2321,FUBIMINA,link,0
2322,2C-O-4,link,0
2323,"2,5-Dimethoxy-4-isopropylamphetamine",link,0
2324,25-NB,link,0
2325,2CBFly-NBOMe,link,0
2326,Oxybutynin,link,0
2327,Methoxmetamine,link,0
2328,Lysergic_acid_3-pentyl_amide,link,0
2329,AM-1714,link,0
2330,PX-1,link,0
2331,FUB-JWH-018,link,0
2332,Dipropyltryptamine,link,0
2333,Apomorphine,link,0
2334,25D-NBOMe,link,0
2335,PTI-2,link,0
2336,Ethylpropyltryptamine,link,0
2337,NMDA_receptor,link,0
2338,HU-345,link,0
2339,Procyclidine,link,0
2340,HU-308,link,0
2341,25G-NBOMe,link,0
2342,5-MeO-MET,link,0
2343,2C-T-15,link,0
2344,N-Ethyl-3-piperidyl_benzilate,link,0
2345,AM-087,link,0
2346,5-MeO-DiBF,link,0
2347,2C-G-4,link,0
2348,Tolterodine,link,0
2349,CI-966,link,0
2350,2C-E,link,0
2351,2C-T-7,link,0
2352,Thioproscaline,link,0
2353,MAM-2201,link,0
2354,4C-D,link,0
2355,DALT,link,0
2356,JWH-019,link,0
2357,Asymbescaline,link,0
2358,DMBMPP,link,0
2359,CB-13,link,0
2360,5-HT2A_receptor,link,0
2361,Adamantane,link,0
2362,JWH-073,link,0
2363,EA-3580,link,0
2364,25I-NB4OMe,link,0
2365,Eszopiclone,link,0
2366,Substituted_benzofuran,link,0
2367,Headache,link,0
2368,25C-NB4OMe,link,0
2369,ALPHA_(psychedelic),link,0
2370,Pramipexole,link,0
2371,AM-678,link,0
2372,JWH-030,link,0
2373,THJ-2201,link,0
2374,Jimscaline,link,0
2375,PARGY-LAD,link,0
2376,TOM_(psychedelic),link,0
2377,Cyclopropylmescaline,link,0
2378,MDBZ,link,0
2379,Chlorofluorocarbon,link,0
2380,LPD-824,link,0
2381,AL-37350A,link,0
2382,25C-NBOH,link,0
2383,"2,5-Dimethoxy-4-(2-fluoroethyl)amphetamine",link,0
2384,5-MeO-EiPT,link,0
2385,Diethyltryptamine,link,0
2386,Isoproscaline,link,0
2387,2C-C,link,0
2388,Dicycloverine,link,0
2389,3C-E,link,0
2390,JWH-147,link,0
2391,PRO-LAD,link,0
2392,MN-18,link,0
2393,2CBCB-NBOMe,link,0
2394,5-MeO-aMT,link,0
2395,Substituted_methylenedioxyphenethylamine,link,0
2396,1B-LSD,link,0
2397,2C-YN,link,0
2398,LAMPA,link,0
2399,5F-NNE1,link,0
2400,"Alpha-N,N-Trimethyltryptamine",link,0
2401,"2,5-Dimethoxy-4-trifluoromethylamphetamine",link,0
2402,AM-905,link,0
2403,Zolpidem,link,0
2404,4-HO-McPT,link,0
2405,JWH-398,link,0
2406,Ethocybin,link,0
2407,Substituted_tryptamine,link,0
2408,MDMB-CHMINACA,link,0
2409,Phenyltoloxamine,link,0
2410,5F-ADB,link,0
2411,Dopamine_reuptake_inhibitor,link,0
2412,Pharmacology,link,0
2413,Feces,link,0
2414,Inverse_agonist,link,0
2415,Volume_of_distribution,link,0
2416,Water,link,0
2417,Clearance_(pharmacology),link,0
2418,Toxicology,link,0
2419,Medicine,link,0
2420,Creatine,link,0
2421,Clinical_pharmacology,link,0
2422,Pharmacodynamics,link,0
2423,Ammonia,link,0
2424,Agonist,link,0
2425,Binding_selectivity,link,0
2426,Irreversible_antagonist,link,0
2427,Chemotherapy,link,0
2428,Therapeutic_index,link,0
2429,Drug_tolerance,link,0
2430,Neurotransmitter,link,0
2431,Oxford_University_Press,link,0
2432,Mode_of_action,link,0
2433,Adverse_effect,link,0
2434,Guanine,link,0
2435,Solubility,link,0
2436,Functional_selectivity,link,0
2437,Uric_acid,link,0
2438,Carbon_dioxide,link,0
2439,Oxygen,link,0
2440,Tachyphylaxis,link,0
2441,Antibiotic_resistance,link,0
2442,Competitive_antagonist,link,0
2443,Dose%E2%80%93response_relationship,link,0
2444,Metabolism,link,0
2445,Triamcinolone_acetonide,link,0
2446,Penicillamine,link,0
2447,Dapagliflozin,link,0
2448,Levetiracetam,link,0
2449,Thalidomide,link,0
2450,Infection,link,0
2451,Aripiprazole,link,0
2452,Metoclopramide,link,0
2453,Medroxyprogesterone_acetate,link,0
2454,Isoniazid,link,0
2455,Zidovudine,link,0
2456,Linezolid,link,0
2457,Doxycycline,link,0
2458,Tamoxifen,link,0
2459,Levonorgestrel,link,0
2460,Amiloride,link,0
2461,Iron_supplement,link,0
2462,Beclometasone,link,0
2463,Ethosuximide,link,0
2464,Salbutamol,link,0
2465,Chlorhexidine,link,0
2466,Neostigmine,link,0
2467,Saline_(medicine),link,0
2468,Acetylcysteine,link,0
2469,Tetracaine,link,0
2470,Calcium_gluconate,link,0
2471,Abiraterone,link,0
2472,Mefloquine,link,0
2473,Quetiapine,link,0
2474,Amlodipine,link,0
2475,Norethisterone,link,0
2476,Ipratropium_bromide,link,0
2477,Bicalutamide,link,0
2478,Risperidone,link,0
2479,Ondansetron,link,0
2480,Fludrocortisone,link,0
2481,Hydrocortisone,link,0
2482,Pilocarpine,link,0
2483,Olanzapine,link,0
2484,Developed_country,link,0
2485,Flunisolide,link,0
2486,Flutamide,link,0
2487,Thiamine,link,0
2488,Pyridostigmine,link,0
2489,Riboflavin,link,0
2490,Nitrous_oxide_(medication),link,0
2491,Multivitamin,link,0
2492,Generic_medication,link,0
2493,Hyoscine_butylbromide,link,0
2494,Levodopa,link,0
2495,Metronidazole,link,0
2496,Bedaquiline,link,0
2497,Abortion_law,link,0
2498,Enzalutamide,link,0
2499,Calcitriol,link,0
2500,Nilutamide,link,0
2501,Mometasone,link,0
2502,Verapamil,link,0
2503,Clozapine,link,0
2504,Gliclazide,link,0
2505,Testosterone_(medication),link,0
2506,Sumatriptan,link,0
2507,Calcium_supplement,link,0
2508,Paroxetine,link,0
2509,Acetylsalicylic_acid,link,0
2510,Etonogestrel,link,0
2511,Ciclesonide,link,0
2512,Clarithromycin,link,0
2513,Cyclopentolate,link,0
2514,Rectal_administration,link,0
2515,Isopropanol,link,0
2516,Akathisia,link,0
2517,Half-life,link,0
2518,Alcoholic_drink,link,0
2519,Glucocorticoid,link,0
2520,Areca_nut,link,0
2521,Thailand,link,0
2522,Encyclop%C3%A6dia_Britannica,link,0
2523,Voltage-dependent_calcium_channel,link,0
2524,%CE%92-endorphin,link,0
2525,Methadone_maintenance,link,0
2526,Contraindication,link,0
2527,United_States_Department_of_Health_and_Human_Services,link,0
2528,Anxiolytic,link,0
2529,Sodium_oxybate,link,0
2530,Phenibut,link,0
2531,Myocardial_infarction,link,0
2532,Opioids,link,0
2533,Pessary,link,0
2534,Alkyl_nitrite,link,0
2535,Recreational_drug,link,0
2536,Euphoriant,link,0
2537,Ataxia,link,0
2538,Vietnam,link,0
2539,Afghanistan,link,0
2540,Turkey,link,0
2541,AMPA_receptor,link,0
2542,Pain,link,0
2543,Benzodiazepines,link,0
2544,ATC_code_N07,link,0
2545,Surgery,link,0
2546,Colombia,link,0
2547,Orexin_antagonist,link,0
2548,Heroin-assisted_treatment,link,0
2549,CB1_receptor,link,0
2550,Insufflation_(medicine),link,0
2551,Suvorexant,link,0
2552,Lipophilicity,link,0
2553,Spinal_cord,link,0
2554,Bayer,link,0
2555,2M2B,link,0
2556,Suppository,link,0
2557,Hepatitis,link,0
2558,Opioid_peptide,link,0
2559,Nicotinic_agonist,link,0
2560,Drug_withdrawal,link,0
2561,Opioid_antagonist,link,0
2562,Intravenous_injection,link,0
2563,GABA,link,0
2564,Nitric_oxide_donor,link,0
2565,Xerostomia,link,0
2566,Dopamine_releasing_agent,link,0
2567,Hong_Kong,link,0
2568,Miosis,link,0
2569,Hypoxia_(medical),link,0
2570,%CE%9C-Opioid_receptor,link,0
2571,Sweating,link,0
2572,Positive_allosteric_modulator,link,0
2573,World_War_I,link,0
2574,Tablet_(pharmacy),link,0
2575,By_mouth,link,0
2576,Malaysia,link,0
2577,Subcutaneous_injection,link,0
2578,Progesterone_3-acetyl_enol_ether,link,0
2579,Androgen,link,0
2580,Nandrolone_phenylpropionate,link,0
2581,Deflazacort,link,0
2582,Chlormadinone,link,0
2583,Dimethandrolone_buciclate,link,0
2584,Fluprednidene_acetate,link,0
2585,Gestonorone_caproate,link,0
2586,3%CE%B1-Dihydroprogesterone,link,0
2587,Prednicarbate,link,0
2588,Bolandiol_dipropionate,link,0
2589,Ethandrostate,link,0
2590,Clomegestone,link,0
2591,Trenbolone,link,0
2592,Locicortolone,link,0
2593,Ro_6-3129,link,0
2594,Rofleponide_palmitate,link,0
2595,Aglepristone,link,0
2596,Norgestomet,link,0
2597,Medroxyprogesterone,link,0
2598,Alclometasone,link,0
2599,11-Dehydrocorticosterone,link,0
2600,Ovulation,link,0
2601,Diflucortolone_valerate,link,0
2602,Miricorilant,link,0
2603,Endrisone,link,0
2604,Methenmadinone_acetate,link,0
2605,Prednazate,link,0
2606,Alclometasone_dipropionate,link,0
2607,Delmadinone_acetate,link,0
2608,17%CE%B1-Methylprogesterone,link,0
2609,Membrane_progesterone_receptor,link,0
2610,Oxogestone,link,0
2611,Formocortal,link,0
2612,Dimethisterone,link,0
2613,Riligustilide,link,0
2614,Fluoxymesterone,link,0
2615,Prednimustine,link,0
2616,Pentarane_A,link,0
2617,Altrenogest,link,0
2618,Amadinone,link,0
2619,Timobesone,link,0
2620,Butixocort,link,0
2621,Triamcinolone,link,0
2622,Cholesterol,link,0
2623,Progesterone_(medication),link,0
2624,Dimepregnen,link,0
2625,List_of_steroidal_progestogens,link,0
2626,Nestorone,link,0
2627,Epitestosterone,link,0
2628,RU-2309,link,0
2629,7%CE%B1-Hydroxy-DHEA,link,0
2630,Trendione,link,0
2631,Chloroethynylnorgestrel,link,0
2632,19-Nordehydroepiandrosterone,link,0
2633,11-Ketodihydrotestosterone,link,0
2634,11-Deoxycortisol,link,0
2635,Flumedroxone_acetate,link,0
2636,Fosdagrocorat,link,0
2637,20%CE%B1-Dihydrotrengestone,link,0
2638,Isoprednidene,link,0
2639,Ethynerone,link,0
2640,Norethisterone_acetate,link,0
2641,ORG-201745,link,0
2642,Tixocortol_pivalate,link,0
2643,Tibolone,link,0
2644,19-Norprogesterone,link,0
2645,5-Androstenediol,link,0
2646,Medrogestone,link,0
2647,Dagrocorat,link,0
2648,Chlormadinone_acetate,link,0
2649,Dimethyldienolone,link,0
2650,Trestolone_acetate,link,0
2651,Cismadinone_acetate,link,0
2652,Difluprednate,link,0
2653,Norethisterone_enanthate,link,0
2654,Trestolone,link,0
2655,7%CE%B2-Hydroxyepiandrosterone,link,0
2656,Dimethandrolone_undecanoate,link,0
2657,Algestone,link,0
2658,Mespirenone,link,0
2659,Etynodiol,link,0
2660,Bromoketoprogesterone,link,0
2661,Trengestone,link,0
2662,Canrenone,link,0
2663,Dydrogesterone,link,0
2664,AZD-5423,link,0
2665,Ulobetasol,link,0
2666,Cingestol,link,0
2667,Methoxydienone,link,0
2668,Flumoxonide,link,0
2669,Cyproterone,link,0
2670,Hydroxyprogesterone_heptanoate,link,0
2671,Prebediolone,link,0
2672,Segesterone,link,0
2673,RTI_3021%E2%80%93012,link,0
2674,"6,6-Difluoronorethisterone_acetate",link,0
2675,Cloticasone,link,0
2676,Toripristone,link,0
2677,19-Nor-5-androstenedione,link,0
2678,5%CE%B1-Dihydrocorticosterone,link,0
2679,Spiroxasone,link,0
2680,Selective_progesterone_receptor_modulators,link,0
2681,Triclonide,link,0
2682,7%CE%B1-Thioprogesterone,link,0
2683,Butagest,link,0
2684,SC-8109,link,0
2685,Etiocholanolone,link,0
